burst_time,arrival_time,queue_length,avg_burst_in_queue,time_since_last_task,bottleneck_score
17,2,6,5.5,5,26.676923076923078
11,90,13,5.3076923076923075,4,24.93780487804878
4,69,2,2.5,1,0.9142857142857143
15,45,13,4.923076923076923,4,49.38311688311688
2,12,15,4.666666666666667,1,1.0588235294117647
16,18,5,5.6,5,19.393939393939394
9,46,4,7.75,5,3.7028571428571424
1,91,9,5.0,4,0.15
6,95,4,5.5,3,2.2153846153846155
8,49,7,4.571428571428571,0,8.04102564102564
3,48,8,4.5,2,1.309090909090909
5,62,2,3.5,4,1.1111111111111112
5,42,11,5.0,4,4.583333333333334
20,65,15,5.666666666666667,4,90.0
3,29,10,6.4,0,1.2162162162162162
7,20,4,5.75,1,2.9037037037037035
4,19,2,7.5,0,0.3764705882352941
13,72,3,4.333333333333333,3,9.50625
5,16,9,5.333333333333333,1,3.5526315789473686
11,61,8,4.625,0,17.208888888888886
6,13,14,5.071428571428571,4,8.301176470588235
19,94,13,6.153846153846154,4,65.6010752688172
20,97,6,4.0,4,48.0
1,43,13,5.6923076923076925,3,0.19425287356321835
18,60,11,5.7272727272727275,4,52.97837837837837
5,16,11,3.909090909090909,3,5.601851851851853
14,100,10,5.2,2,31.612903225806452
4,20,15,6.066666666666666,2,3.3962264150943398
17,1,0,0.0,1,0.0
9,34,7,5.142857142857143,4,9.230232558139535
19,45,11,5.2727272727272725,1,63.30579710144927
1,11,11,6.545454545454546,2,0.14578313253012049
1,0,0,0.0,2,0.0
20,21,11,6.636363636363637,5,57.61904761904761
9,61,15,5.866666666666666,2,17.694174757281555
4,63,5,3.4,4,1.818181818181818
12,10,11,6.7272727272727275,1,20.498823529411766
3,81,1,8.0,4,0.1
8,78,1,5.0,5,1.0666666666666667
17,39,1,8.0,2,3.211111111111111
15,47,15,6.266666666666667,3,46.44495412844036
18,58,14,5.0,3,75.6
14,26,12,5.5,1,36.184615384615384
4,0,3,7.0,3,0.6
20,9,0,0.0,3,0.0
5,27,11,6.545454545454546,0,3.6445783132530116
16,100,1,6.0,4,3.657142857142857
15,46,12,5.333333333333333,1,42.631578947368425
17,37,2,4.5,0,10.50909090909091
4,71,10,6.7,4,2.0779220779220777
2,59,5,5.2,2,0.3225806451612903
9,71,6,5.666666666666667,4,7.289999999999999
16,36,5,5.6,4,19.393939393939394
5,81,7,5.142857142857143,1,2.8488372093023253
4,71,10,4.3,5,3.018867924528302
1,2,15,4.466666666666667,0,0.274390243902439
20,21,13,5.230769230769231,4,83.45679012345678
5,88,10,3.6,2,5.434782608695653
19,57,0,0.0,5,0.0
13,17,4,6.5,3,9.013333333333334
8,49,1,10.0,2,0.5818181818181818
7,37,6,4.333333333333333,1,5.5125
19,98,5,5.4,3,28.203125
6,79,0,0.0,3,0.0
5,28,10,5.9,5,3.6231884057971016
1,18,11,4.7272727272727275,3,0.19206349206349205
5,21,7,4.0,1,3.5
4,59,0,0.0,0,0.0
16,83,0,0.0,0,0.0
6,43,5,6.6,1,2.368421052631579
15,87,5,3.0,2,28.125
4,15,12,3.8333333333333335,1,3.9724137931034478
19,76,2,5.0,2,12.033333333333333
16,45,10,5.9,3,37.10144927536232
9,36,5,3.8,2,8.4375
10,82,0,0.0,1,0.0
1,89,2,6.0,5,0.02857142857142857
12,53,4,9.25,4,5.619512195121951
14,72,7,5.571428571428571,4,20.878260869565217
9,72,0,0.0,2,0.0
7,85,9,6.555555555555555,0,5.836764705882353
4,80,7,6.857142857142857,3,1.4254545454545455
9,41,5,6.0,3,5.7857142857142865
3,94,13,3.769230769230769,3,2.453225806451613
4,24,11,4.818181818181818,5,3.025
13,13,4,3.75,4,14.231578947368423
11,94,4,5.0,0,8.066666666666666
2,43,12,6.0,2,0.6857142857142857
12,7,6,7.5,4,10.164705882352942
19,72,15,6.733333333333333,2,70.02155172413794
20,26,13,4.769230769230769,4,90.13333333333334
16,39,2,7.5,0,6.023529411764706
18,34,10,5.8,5,47.647058823529406
1,47,14,5.928571428571429,5,0.2020618556701031
20,65,3,4.0,5,24.0
15,97,9,6.222222222222222,4,28.03846153846154
9,89,9,3.6666666666666665,3,15.621428571428572
2,28,8,5.0,2,0.5333333333333333
19,68,14,4.642857142857143,1,89.5645569620253
14,61,12,6.166666666666667,5,32.81860465116279
9,18,7,4.285714285714286,2,10.727027027027027
1,37,11,6.909090909090909,3,0.13908045977011496
11,51,3,3.6666666666666665,3,7.77857142857143
16,53,11,4.2727272727272725,2,53.40689655172414
3,51,4,7.75,2,0.41142857142857137
6,49,14,7.0,1,6.3
15,7,4,4.5,3,16.363636363636363
19,16,1,9.0,0,3.6100000000000003
12,21,13,4.769230769230769,2,32.448
5,90,0,0.0,4,0.0
10,45,5,4.4,5,9.259259259259258
16,46,14,5.5,5,55.13846153846155
11,70,0,0.0,3,0.0
20,13,5,5.6,3,30.3030303030303
7,21,7,4.142857142857143,1,6.669444444444444
16,38,15,4.133333333333334,5,74.8051948051948
11,28,11,6.090909090909091,4,18.77051282051282
15,15,10,5.9,3,32.608695652173914
1,17,1,10.0,5,0.00909090909090909
6,13,6,6.166666666666667,4,3.013953488372093
20,28,4,6.75,3,20.64516129032258
9,63,10,6.2,0,11.25
3,91,8,5.625,1,1.0867924528301889
19,40,8,5.5,2,44.43076923076923
18,86,4,5.5,0,19.93846153846154
6,85,5,5.2,2,2.903225806451613
2,59,13,5.6923076923076925,0,0.7770114942528734
18,0,1,10.0,3,2.9454545454545458
7,17,0,0.0,1,0.0
9,69,9,5.555555555555555,0,11.120338983050848
11,31,11,5.636363636363637,3,20.056164383561644
18,86,15,5.4,0,75.9375
5,9,1,3.0,3,0.625
18,77,2,6.5,0,8.639999999999999
15,88,0,0.0,4,0.0
12,37,9,5.555555555555555,5,19.769491525423728
19,3,13,5.6923076923076925,3,70.12528735632183
14,32,0,0.0,3,0.0
17,36,12,4.583333333333333,4,62.1134328358209
18,57,5,7.0,3,20.25
20,95,12,6.0,1,68.57142857142858
9,70,11,5.363636363636363,4,14.001428571428573
20,13,15,5.066666666666666,5,98.9010989010989
20,29,11,5.636363636363637,3,66.3013698630137
14,2,11,6.7272727272727275,5,27.901176470588233
10,37,2,6.5,3,2.6666666666666665
13,70,5,4.8,0,14.56896551724138
4,27,2,6.5,1,0.42666666666666664
16,41,2,4.5,3,9.309090909090909
6,0,4,6.25,1,1.986206896551724
2,45,14,5.785714285714286,2,0.8252631578947369
2,97,3,5.0,3,0.2
13,72,8,6.25,1,18.648275862068964
17,98,3,6.666666666666667,2,11.308695652173913
2,90,7,5.0,3,0.4666666666666666
3,92,2,9.0,2,0.18
15,44,14,5.285714285714286,4,50.11363636363636
5,91,3,5.0,0,1.25
8,13,11,5.818181818181818,5,10.325333333333333
19,21,13,5.461538461538462,5,72.6297619047619
15,83,6,4.666666666666667,3,23.823529411764703
8,79,7,4.428571428571429,4,8.25263157894737
13,63,6,6.0,3,14.485714285714286
10,73,5,5.0,2,8.333333333333334
5,91,10,6.8,5,3.2051282051282053
6,83,12,5.333333333333333,5,6.821052631578948
20,25,7,5.714285714285714,0,41.702127659574465
2,67,15,5.133333333333334,4,0.9782608695652174
18,1,11,5.2727272727272725,4,56.81739130434784
14,28,5,7.0,5,12.25
1,28,14,7.142857142857143,5,0.17192982456140352
4,76,5,4.4,3,1.4814814814814814
6,27,1,10.0,3,0.32727272727272727
2,71,15,5.8,5,0.8823529411764707
14,35,12,5.083333333333333,2,38.66301369863014
1,71,10,5.6,2,0.15151515151515152
4,72,14,5.142857142857143,3,3.646511627906976
14,22,4,6.5,2,10.453333333333333
13,100,6,4.166666666666667,3,19.625806451612902
8,41,1,8.0,2,0.711111111111111
1,98,9,5.666666666666667,5,0.13499999999999998
6,43,4,4.5,5,2.618181818181818
1,23,3,3.6666666666666665,3,0.0642857142857143
6,96,8,6.625,3,3.777049180327869
11,80,9,6.777777777777778,1,14.001428571428573
7,12,5,7.2,3,2.987804878048781
10,71,4,6.25,0,5.517241379310345
1,17,3,4.666666666666667,3,0.05294117647058823
18,61,12,5.166666666666667,2,63.048648648648644
2,57,6,5.5,3,0.36923076923076925
17,70,7,6.571428571428571,2,26.718867924528304
6,89,10,5.2,1,5.806451612903226
4,93,11,6.363636363636363,3,2.3901234567901235
10,12,2,5.5,4,3.076923076923077
16,16,2,6.5,0,6.826666666666666
13,17,1,3.0,3,4.225
13,74,10,4.8,0,29.13793103448276
15,51,14,4.857142857142857,0,53.78048780487806
9,80,0,0.0,1,0.0
18,94,15,6.066666666666666,4,68.77358490566039
19,77,13,5.384615384615385,2,73.50481927710842
4,15,6,5.166666666666667,3,1.5567567567567564
20,60,3,6.333333333333333,5,16.363636363636367
14,2,15,5.2,3,47.41935483870967
7,37,15,4.333333333333333,0,13.78125
9,17,7,6.714285714285714,0,7.35
4,13,9,4.888888888888889,5,2.4452830188679244
10,7,10,6.2,5,13.88888888888889
7,69,0,0.0,3,0.0
11,77,3,8.333333333333334,1,3.8892857142857147
5,46,15,6.0,0,5.357142857142857
18,28,12,5.083333333333333,4,63.91232876712329
12,62,0,0.0,4,0.0
1,66,10,6.3,4,0.136986301369863
13,7,13,4.923076923076923,4,37.09220779220779
6,94,4,5.5,5,2.2153846153846155
18,3,14,4.5,2,82.47272727272727
9,26,3,5.0,5,4.05
5,71,10,4.5,1,4.545454545454545
2,95,13,6.3076923076923075,5,0.7115789473684211
10,19,11,5.2727272727272725,0,17.536231884057973
4,100,10,6.5,4,2.1333333333333333
12,29,14,4.928571428571429,4,34.00481927710843
7,89,4,7.5,2,2.3058823529411763
10,7,3,5.0,1,5.0
9,96,7,6.0,0,8.1
1,71,0,0.0,4,0.0
2,48,0,0.0,2,0.0
13,59,6,4.5,0,18.436363636363637
15,88,7,5.714285714285714,2,23.457446808510635
19,88,2,1.5,5,28.880000000000003
14,51,13,5.615384615384615,0,38.51627906976744
14,34,6,6.0,4,16.8
20,41,11,5.818181818181818,4,64.53333333333333
8,38,0,0.0,0,0.0
20,71,0,0.0,1,0.0
18,44,12,3.8333333333333335,3,80.44137931034481
3,61,6,4.5,4,0.9818181818181817
19,63,9,7.333333333333333,5,38.98800000000001
1,2,12,6.916666666666667,4,0.15157894736842106
1,21,13,5.3076923076923075,4,0.20609756097560977
17,93,1,7.0,4,3.6125
14,32,5,5.0,2,16.333333333333336
5,63,12,7.083333333333333,5,3.711340206185568
6,20,0,0.0,3,0.0
14,91,14,5.071428571428571,1,45.195294117647066
10,73,13,6.153846153846154,1,18.172043010752684
7,23,10,5.7,3,7.313432835820895
18,33,3,8.0,4,10.8
4,91,1,4.0,5,0.32
20,37,11,6.181818181818182,4,61.26582278481013
4,97,10,7.6,0,1.86046511627907
2,10,5,5.4,0,0.3125
18,58,3,4.666666666666667,5,17.152941176470588
14,73,1,6.0,5,2.8
19,4,13,6.0,1,67.04285714285714
17,68,8,5.5,5,35.56923076923077
20,72,8,5.125,4,52.244897959183675
20,19,15,5.4,5,93.75
15,60,10,5.0,5,37.5
2,8,4,4.0,3,0.32
15,84,8,5.875,0,26.18181818181818
9,52,3,6.666666666666667,2,3.169565217391304
2,46,0,0.0,2,0.0
12,21,7,7.0,5,12.6
13,41,1,6.0,0,2.414285714285714
5,13,8,5.375,3,3.1372549019607843
17,27,8,4.375,1,43.01395348837209
12,36,10,6.1,2,20.281690140845072
2,53,15,6.066666666666666,1,0.8490566037735849
13,39,5,6.4,0,11.418918918918918
8,41,0,0.0,1,0.0
1,96,8,6.125,1,0.11228070175438595
11,66,12,5.833333333333333,4,21.24878048780488
6,62,15,4.933333333333334,3,9.101123595505618
3,67,15,5.0,3,2.25
7,12,2,9.5,3,0.9333333333333332
12,84,14,5.714285714285714,0,30.025531914893616
5,46,5,6.2,5,1.7361111111111112
2,67,2,4.0,4,0.16
4,29,1,10.0,2,0.14545454545454545
4,44,8,4.75,2,2.226086956521739
3,51,0,0.0,2,0.0
15,35,13,6.076923076923077,5,41.33152173913043
13,28,4,7.0,3,8.45
4,48,8,6.25,2,1.7655172413793103
2,75,14,4.714285714285714,5,0.9799999999999999
6,48,13,5.769230769230769,3,6.913636363636364
2,15,14,6.357142857142857,3,0.7611650485436894
14,42,5,6.0,1,14.0
15,65,6,6.333333333333333,4,18.40909090909091
19,6,10,4.9,5,61.1864406779661
9,41,5,5.8,1,5.955882352941176
14,68,5,4.8,3,16.89655172413793
5,0,8,3.75,4,4.2105263157894735
9,22,0,0.0,1,0.0
11,80,1,10.0,3,1.1
5,16,10,5.2,2,4.032258064516129
13,17,6,3.8333333333333335,2,20.979310344827585
17,47,12,5.75,2,51.37777777777778
18,54,10,4.9,3,54.91525423728814
15,84,12,4.833333333333333,5,46.28571428571429
13,98,0,0.0,4,0.0
16,40,6,7.166666666666667,3,18.80816326530612
3,76,9,6.666666666666667,2,1.0565217391304347
1,86,5,4.8,5,0.08620689655172414
5,48,1,8.0,1,0.2777777777777778
18,55,8,5.125,4,42.31836734693878
7,20,13,5.461538461538462,5,9.858333333333333
7,48,15,5.733333333333333,5,10.915841584158416
12,25,6,6.0,4,12.342857142857142
9,82,3,9.333333333333334,3,2.3516129032258064
1,95,14,6.571428571428571,1,0.1849056603773585
12,42,4,4.5,3,10.472727272727273
16,65,9,6.111111111111111,1,32.4
6,99,10,4.6,5,6.428571428571428
20,75,11,6.363636363636363,5,59.75308641975308
11,63,0,0.0,0,0.0
20,65,0,0.0,3,0.0
7,28,6,4.333333333333333,5,5.5125
19,56,9,6.222222222222222,4,44.98615384615384
14,24,6,3.8333333333333335,1,24.331034482758618
3,60,15,4.866666666666666,0,2.3011363636363638
17,98,3,7.0,1,10.8375
6,39,0,0.0,1,0.0
8,20,5,4.0,0,6.4
10,54,6,2.8333333333333335,2,15.652173913043478
3,1,13,6.923076923076923,2,1.4766990291262136
11,34,1,10.0,4,1.1
17,94,15,5.133333333333334,1,70.67934782608695
1,70,12,6.0,4,0.17142857142857143
20,91,9,4.222222222222222,1,68.93617021276596
7,38,4,4.0,5,3.9199999999999995
7,83,15,5.8,2,10.808823529411766
6,20,9,4.888888888888889,1,5.50188679245283
5,1,11,5.090909090909091,2,4.514925373134329
6,27,9,6.0,1,4.628571428571428
17,59,4,7.25,5,14.012121212121212
5,24,5,5.6,5,1.8939393939393938
8,96,2,8.0,5,1.422222222222222
13,35,14,6.142857142857143,5,33.123999999999995
16,21,4,8.75,4,10.502564102564103
13,27,0,0.0,3,0.0
10,44,14,5.571428571428571,1,21.30434782608696
2,78,6,3.8333333333333335,0,0.49655172413793097
11,70,4,5.0,2,8.066666666666666
4,88,4,6.0,3,0.9142857142857143
12,9,12,7.083333333333333,1,21.377319587628868
19,52,2,6.0,4,10.314285714285715
17,82,11,4.545454545454546,5,57.32622950819672
3,66,8,5.375,4,1.1294117647058823
10,16,2,6.0,4,2.857142857142857
1,90,12,5.916666666666667,0,0.17349397590361443
17,71,6,6.5,0,23.119999999999997
8,40,4,7.0,5,3.2
8,34,8,6.625,4,6.714754098360656
16,59,4,5.0,4,17.066666666666666
1,39,13,6.076923076923077,0,0.18369565217391307
11,33,5,5.4,3,9.453125
1,43,15,5.0,3,0.25
13,20,14,6.142857142857143,0,33.123999999999995
12,0,5,6.2,4,9.999999999999998
10,49,2,9.0,1,2.0
15,56,1,9.0,0,2.25
16,14,7,6.428571428571429,1,24.123076923076923
1,18,1,3.0,0,0.025
7,24,7,6.142857142857143,1,4.802
17,89,4,3.75,1,24.33684210526316
18,85,5,6.0,4,23.142857142857146
5,43,0,0.0,1,0.0
19,70,14,5.357142857142857,4,79.50112359550562
7,40,12,5.5,1,9.046153846153846
19,97,15,4.466666666666667,2,99.05487804878048
5,77,13,5.6923076923076925,2,4.85632183908046
9,9,3,5.666666666666667,5,3.6449999999999996
14,3,13,4.3076923076923075,2,48.00579710144928
8,25,6,5.0,5,6.4
8,17,1,6.0,5,0.9142857142857143
18,47,15,5.733333333333333,3,72.17821782178218
11,25,5,8.2,3,6.57608695652174
11,86,2,7.5,1,2.847058823529412
3,73,9,4.777777777777778,4,1.401923076923077
18,35,6,5.5,1,29.907692307692308
13,11,15,5.666666666666667,4,38.025
18,52,14,4.928571428571429,3,76.51084337349398
20,43,3,7.333333333333333,2,14.400000000000002
1,72,4,6.0,4,0.05714285714285714
8,33,15,5.933333333333334,3,13.846153846153845
18,6,15,6.2,5,67.5
14,75,6,5.166666666666667,4,19.07027027027027
9,67,9,5.333333333333333,1,11.510526315789473
8,68,2,5.5,4,1.9692307692307693
13,67,1,7.0,0,2.1125
7,37,0,0.0,0,0.0
10,23,12,6.083333333333333,4,16.94117647058824
8,29,11,5.090909090909091,5,11.558208955223881
14,60,7,5.857142857142857,3,20.008333333333336
20,30,3,4.666666666666667,4,21.176470588235293
19,100,7,5.857142857142857,5,36.85208333333334
20,98,13,4.846153846153846,4,88.94736842105264
14,40,10,4.6,1,35.0
3,2,3,7.666666666666667,1,0.3115384615384615
10,62,5,3.2,3,11.904761904761905
9,66,13,4.461538461538462,3,19.280281690140846
17,37,10,4.4,3,53.51851851851851
18,93,2,6.0,2,9.257142857142858
3,69,8,5.625,4,1.0867924528301889
19,99,2,8.5,4,7.6
16,0,0,0.0,2,0.0
8,29,15,7.0,4,12.0
9,21,7,8.0,1,6.3
9,30,10,4.8,0,13.965517241379311
10,11,9,4.444444444444445,5,16.53061224489796
2,81,11,6.636363636363637,4,0.5761904761904761
8,97,0,0.0,2,0.0
6,45,12,5.583333333333333,0,6.562025316455697
3,15,13,4.076923076923077,4,2.3045454545454547
19,69,2,8.5,4,7.6
18,98,11,5.2727272727272725,0,56.81739130434784
17,61,8,7.0,0,28.9
1,92,9,5.666666666666667,2,0.13499999999999998
16,20,0,0.0,1,0.0
16,98,2,4.0,4,10.24
19,90,15,5.266666666666667,1,86.40957446808511
6,78,11,5.545454545454546,0,6.05
13,19,13,5.461538461538462,4,34.00119047619047
5,22,8,5.375,2,3.1372549019607843
13,80,1,9.0,4,1.6900000000000002
3,87,1,6.0,5,0.12857142857142856
1,76,10,5.0,1,0.16666666666666666
1,45,5,4.0,1,0.1
14,29,8,6.875,3,19.911111111111108
19,49,13,5.3076923076923075,4,74.40121951219513
17,24,0,0.0,1,0.0
8,4,6,4.0,5,7.6800000000000015
7,20,3,7.333333333333333,4,1.764
13,37,15,5.2,3,40.88709677419355
16,15,5,7.4,4,15.238095238095237
6,6,8,5.375,4,4.517647058823529
18,63,10,6.6,4,42.631578947368425
18,79,5,4.0,4,32.4
13,40,7,7.142857142857143,3,14.528070175438597
15,36,7,4.714285714285714,2,27.5625
3,99,1,10.0,0,0.08181818181818182
7,19,10,5.0,2,8.166666666666668
15,100,11,5.090909090909091,5,40.63432835820896
10,4,4,7.5,5,4.705882352941177
12,49,14,4.857142857142857,4,34.41951219512195
15,40,0,0.0,1,0.0
2,85,1,10.0,3,0.03636363636363636
1,83,1,6.0,5,0.014285714285714285
20,59,1,10.0,0,3.636363636363636
15,22,11,5.090909090909091,5,40.63432835820896
20,29,8,5.25,0,51.2
7,66,10,3.0,4,12.25
20,65,0,0.0,4,0.0
10,16,10,7.3,0,12.048192771084336
19,96,3,3.6666666666666665,4,23.207142857142863
17,78,4,3.5,4,25.688888888888886
9,4,3,5.0,2,4.05
2,89,6,6.5,1,0.32
11,38,12,5.416666666666667,4,22.628571428571426
11,28,14,6.357142857142857,3,23.025242718446602
14,35,1,8.0,5,2.177777777777778
4,9,11,5.2727272727272725,0,2.8057971014492757
10,60,12,6.75,2,15.483870967741936
5,90,1,1.0,0,1.25
15,44,6,7.0,4,16.875
7,51,4,6.75,2,2.529032258064516
13,72,0,0.0,1,0.0
5,29,11,5.545454545454546,2,4.201388888888888
5,54,2,8.0,0,0.5555555555555556
1,14,10,4.6,5,0.17857142857142858
15,66,1,4.0,3,4.5
1,37,4,4.0,3,0.08
15,70,15,6.933333333333334,5,42.542016806722685
13,73,3,7.333333333333333,5,6.084000000000001
6,54,4,5.5,5,2.2153846153846155
13,31,2,4.5,4,6.145454545454546
9,85,14,5.071428571428571,5,18.67764705882353
15,82,14,4.928571428571429,3,53.13253012048193
19,80,6,6.666666666666667,0,28.252173913043475
20,20,13,5.538461538461538,3,79.52941176470588
19,79,4,5.25,5,23.104
8,20,7,6.285714285714286,0,6.1490196078431385
12,10,15,5.266666666666667,1,34.46808510638298
13,73,11,5.909090909090909,0,26.906578947368423
16,25,1,3.0,4,6.4
7,58,12,5.0,2,9.8
3,14,8,4.625,1,1.28
3,72,4,6.5,1,0.4800000000000001
7,20,12,5.25,4,9.408000000000001
8,63,5,5.2,0,5.161290322580645
15,100,7,6.285714285714286,1,21.617647058823533
6,69,12,5.0,3,7.2
16,19,10,5.9,1,37.10144927536232
10,39,10,6.0,2,14.285714285714286
16,17,9,3.4444444444444446,0,51.839999999999996
8,90,10,6.0,4,9.142857142857142
6,30,14,6.214285714285714,2,6.986138613861385
12,47,15,3.7333333333333334,1,45.633802816901415
15,82,2,3.0,1,11.25
20,55,13,6.923076923076923,5,65.63106796116504
10,62,9,7.555555555555555,2,10.519480519480519
19,30,14,5.214285714285714,0,81.3287356321839
9,35,2,1.5,2,6.4799999999999995
3,18,5,4.8,2,0.7758620689655172
7,68,7,6.142857142857143,3,4.802
1,66,1,2.0,5,0.03333333333333333
13,97,3,2.3333333333333335,5,15.209999999999999
11,9,9,5.666666666666667,2,16.335
4,69,5,7.6,3,0.930232558139535
19,37,9,5.444444444444445,1,50.415517241379305
4,43,9,5.555555555555555,0,2.1966101694915254
19,52,12,5.666666666666667,4,64.98
8,37,1,5.0,2,1.0666666666666667
17,1,13,5.461538461538462,5,58.14404761904761
18,13,11,5.2727272727272725,3,56.81739130434784
10,57,15,5.133333333333334,3,24.456521739130434
10,46,5,4.4,1,9.259259259259258
20,89,2,8.5,2,8.421052631578947
19,4,3,4.0,1,21.66
15,78,1,3.0,0,5.625
13,86,11,4.545454545454546,0,33.522950819672126
2,54,14,6.785714285714286,2,0.7192660550458716
19,95,7,6.0,0,36.1
7,72,13,6.0,3,9.1
10,26,5,4.6,0,8.928571428571429
13,2,3,4.333333333333333,1,9.50625
8,28,2,4.0,0,2.56
10,94,10,5.9,1,14.492753623188406
17,47,5,5.2,0,23.306451612903224
11,2,7,4.428571428571429,3,15.602631578947367
5,23,7,5.142857142857143,0,2.8488372093023253
2,50,2,8.0,1,0.08888888888888888
15,17,11,5.818181818181818,4,36.3
14,10,15,6.666666666666667,4,38.347826086956516
5,26,8,3.25,5,4.705882352941177
20,80,2,8.5,1,8.421052631578947
10,51,8,4.875,2,13.617021276595745
9,7,13,5.6923076923076925,1,15.73448275862069
3,43,15,4.8,1,2.327586206896552
3,43,4,6.75,0,0.46451612903225803
1,53,1,1.0,4,0.05
1,22,4,3.75,1,0.08421052631578947
5,34,14,4.857142857142857,3,5.975609756097562
1,41,8,4.5,1,0.14545454545454545
14,37,11,5.363636363636363,0,33.88
10,32,9,4.444444444444445,5,16.53061224489796
1,27,1,2.0,1,0.03333333333333333
10,21,15,6.0,2,21.428571428571427
7,10,5,5.8,4,3.6029411764705883
13,90,10,5.2,1,27.258064516129032
16,8,7,5.0,2,29.866666666666664
15,33,1,7.0,4,2.8125
3,11,15,5.466666666666667,2,2.0876288659793816
13,2,7,4.714285714285714,3,20.7025
3,19,2,8.5,1,0.1894736842105263
3,38,9,5.0,3,1.35
12,63,5,5.0,4,12.0
15,26,4,2.75,5,24.0
15,43,7,5.857142857142857,0,22.96875
9,14,1,1.0,5,4.05
17,84,1,8.0,1,3.211111111111111
12,16,1,8.0,5,1.6
3,31,4,3.5,3,0.8
1,100,14,5.571428571428571,5,0.21304347826086958
11,33,2,5.5,3,3.723076923076923
17,4,13,5.923076923076923,4,54.267777777777766
16,60,1,2.0,5,8.533333333333333
18,0,2,5.5,1,9.96923076923077
5,96,0,0.0,1,0.0
10,11,4,4.75,1,6.956521739130435
20,97,5,7.8,5,22.727272727272727
10,49,6,5.333333333333333,4,9.473684210526317
9,15,10,2.5,2,23.142857142857146
10,37,15,4.933333333333334,5,25.280898876404493
2,53,8,4.375,4,0.5953488372093023
6,77,11,4.818181818181818,3,6.80625
1,36,1,5.0,5,0.016666666666666666
13,25,3,4.666666666666667,5,8.947058823529412
3,47,8,7.125,3,0.8861538461538462
9,90,3,5.333333333333333,0,3.8368421052631576
15,21,5,6.4,2,15.2027027027027
9,88,2,5.0,2,2.7
7,78,5,3.4,3,5.568181818181818
18,39,11,5.090909090909091,5,58.5134328358209
1,13,15,6.466666666666667,4,0.20089285714285712
20,27,3,6.333333333333333,0,16.363636363636367
17,84,9,5.0,2,43.35
16,12,2,4.0,2,10.24
13,88,10,5.5,4,26.0
10,32,6,4.666666666666667,0,10.588235294117647
8,27,5,6.8,2,4.102564102564103
3,61,6,3.5,3,1.2
6,99,3,9.0,0,1.0799999999999998
5,52,10,6.6,5,3.2894736842105265
12,16,9,7.777777777777778,0,14.764556962025315
16,86,1,3.0,1,6.4
14,77,4,3.0,0,19.6
10,89,14,6.142857142857143,3,19.6
20,5,11,7.545454545454546,0,51.48936170212765
19,92,7,5.285714285714286,4,40.20227272727273
18,55,9,6.222222222222222,1,40.37538461538462
14,39,8,5.125,4,25.6
14,13,4,7.5,2,9.223529411764705
14,14,4,6.5,0,10.453333333333333
8,85,4,7.75,0,2.9257142857142857
10,11,11,5.7272727272727275,0,16.35135135135135
11,23,8,4.625,3,17.208888888888886
20,29,9,5.666666666666667,4,54.0
13,72,5,5.4,0,13.203125
6,61,10,6.2,3,4.999999999999999
19,27,9,6.222222222222222,5,44.98615384615384
8,91,3,7.333333333333333,4,2.3040000000000007
7,36,13,4.230769230769231,3,12.177941176470586
13,12,7,6.285714285714286,2,16.237254901960785
15,20,9,4.555555555555555,2,36.45
13,80,2,4.5,5,6.145454545454546
6,97,4,3.5,4,3.2
12,4,7,6.0,0,14.4
5,1,6,4.666666666666667,1,2.6470588235294117
18,13,8,5.125,0,42.31836734693878
6,32,5,6.6,3,2.368421052631579
18,66,9,4.333333333333333,5,54.675
7,80,14,6.0,3,9.8
5,15,6,5.5,2,2.3076923076923075
10,11,11,5.636363636363637,3,16.575342465753426
15,84,10,7.0,3,28.125
17,28,9,5.111111111111111,2,42.56181818181819
9,45,8,5.25,2,10.367999999999999
19,28,2,2.5,0,20.62857142857143
9,9,1,9.0,5,0.8099999999999999
9,4,15,5.866666666666666,4,17.694174757281555
19,12,3,7.333333333333333,4,12.996
13,39,9,6.222222222222222,5,21.06
12,84,2,7.0,1,3.6
6,13,7,4.714285714285714,5,4.41
9,87,10,6.7,5,10.519480519480519
7,31,10,4.3,2,9.245283018867926
15,37,15,4.466666666666667,5,61.73780487804878
19,41,12,5.666666666666667,4,64.98
17,60,8,5.875,2,33.629090909090905
7,22,0,0.0,0,0.0
7,19,5,5.2,2,3.9516129032258065
18,45,5,5.8,4,23.823529411764703
5,92,9,5.555555555555555,1,3.4322033898305087
2,38,8,6.125,5,0.4491228070175438
6,91,2,6.0,1,1.0285714285714285
6,2,6,3.0,2,5.4
18,38,15,6.266666666666667,1,66.88073394495413
14,30,12,7.166666666666667,1,28.799999999999994
16,10,7,5.714285714285714,3,26.689361702127655
11,86,3,6.333333333333333,5,4.95
14,93,4,2.0,0,26.133333333333336
9,24,8,5.625,1,9.781132075471698
8,56,3,4.666666666666667,2,3.3882352941176466
3,100,15,5.266666666666667,0,2.154255319148936
15,24,9,6.444444444444445,5,27.20149253731343
15,96,6,5.5,2,20.769230769230766
4,22,3,6.666666666666667,0,0.6260869565217391
17,82,12,5.583333333333333,1,52.67848101265823
3,96,2,8.5,5,0.1894736842105263
1,79,2,4.0,5,0.04
11,75,6,4.666666666666667,0,12.811764705882354
20,36,8,4.75,4,55.65217391304348
3,49,13,6.461538461538462,2,1.5680412371134023
13,82,13,5.3076923076923075,4,34.83048780487805
